Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-01-29,INFY,EQ,1276.2,1286.25,1291.15,1231.0,1250.0,1239.05,1253.29,12183519,1526943739485000.0,268406,8230671,0.6756000000000001
2021-02-01,INFY,EQ,1239.05,1250.55,1277.95,1241.0,1267.1,1260.9,1255.6,8880279,1115010443225000.0,232672,4479182,0.5044
2021-02-02,INFY,EQ,1260.9,1280.0,1294.4,1263.6,1275.5,1271.25,1275.19,6892490,878922315679999.9,168360,3386619,0.4913
2021-02-03,INFY,EQ,1271.25,1277.65,1304.0,1273.0,1285.0,1284.65,1289.14,8182968,1054900346365000.0,204774,4333962,0.5296000000000001
2021-02-04,INFY,EQ,1284.65,1285.0,1293.4,1272.05,1278.5,1279.35,1281.04,5032240,644648633145000.0,148262,2611651,0.519
2021-02-05,INFY,EQ,1279.35,1286.4,1288.75,1262.0,1273.0,1272.1,1270.01,5477481,695646841735000.0,176339,2774704,0.5065999999999999
2021-02-08,INFY,EQ,1272.1,1285.5,1310.0,1275.5,1310.0,1303.55,1292.02,6921922,894325291040000.0,198135,3121995,0.451
2021-02-09,INFY,EQ,1303.55,1306.9,1332.0,1297.85,1308.1,1305.55,1317.89,7965949,1049826984010000.0,168139,3091429,0.38810000000000006
2021-02-10,INFY,EQ,1305.55,1295.8,1304.35,1283.6,1297.0,1296.5,1293.4,5951207,769726566760000.0,175936,2693010,0.4525
2021-02-11,INFY,EQ,1296.5,1289.0,1296.0,1283.05,1292.2,1292.65,1289.54,4673317,602643886270000.0,128045,2707694,0.5794
2021-02-12,INFY,EQ,1292.65,1305.0,1323.75,1301.55,1312.0,1309.8,1312.31,5797875,760860080280000.0,142747,1168961,0.2016
2021-02-15,INFY,EQ,1309.8,1320.0,1328.4,1307.1,1312.0,1309.65,1317.42,4363513,574856187995000.0,143342,2047482,0.4692
2021-02-16,INFY,EQ,1309.65,1314.0,1319.75,1286.0,1294.5,1290.4,1298.05,6896421,895191899370000.1,285705,4050319,0.5872999999999999
2021-02-17,INFY,EQ,1290.4,1290.4,1294.5,1275.0,1280.5,1281.3,1283.76,4575741,587413358320000.0,142040,2084387,0.45549999999999996
2021-02-18,INFY,EQ,1281.3,1276.0,1306.0,1275.0,1289.35,1292.45,1291.86,6437551,831644582130000.0,178755,3406927,0.5292
2021-02-19,INFY,EQ,1292.45,1296.1,1299.5,1276.8,1293.0,1291.3,1288.37,5389696,694392460855000.0,129418,2864493,0.5315
2021-02-22,INFY,EQ,1291.3,1295.0,1308.55,1260.0,1264.15,1265.2,1282.74,7371303,945545693375000.0,205288,3748207,0.5085000000000001
2021-02-23,INFY,EQ,1265.2,1271.15,1291.0,1257.55,1268.0,1266.35,1270.87,6612942,840418198580000.0,237023,3539785,0.5353
2021-02-24,INFY,EQ,1266.35,1260.05,1276.6,1252.0,1272.7,1274.3,1265.24,4537258,574072700055000.0,125315,2383948,0.5254
2021-02-25,INFY,EQ,1274.3,1288.45,1299.75,1272.0,1275.0,1274.55,1283.44,8788221,1127913337575000.0,215308,5860547,0.6668999999999999
2021-02-26,INFY,EQ,1274.55,1269.0,1274.3,1244.75,1252.0,1253.3,1256.57,15132388,1901485654245000.0,296665,9161967,0.6055
2021-03-01,INFY,EQ,1253.3,1263.3,1284.5,1259.0,1271.0,1267.0,1271.66,5756286,732003730665000.0,133035,3344135,0.5810000000000001
2021-03-02,INFY,EQ,1267.0,1282.25,1310.0,1279.2,1308.6,1304.5,1294.56,10461434,1354292795510000.0,182506,6551888,0.6263000000000001
2021-03-03,INFY,EQ,1304.5,1319.2,1347.0,1308.0,1340.95,1343.55,1329.25,9056399,1203822265200000.0,189231,4897964,0.5408
2021-03-04,INFY,EQ,1343.55,1335.0,1363.85,1325.9,1334.6,1330.35,1343.22,12041941,1617496145180000.0,225028,5289423,0.4393
2021-03-05,INFY,EQ,1330.35,1328.5,1340.0,1305.05,1320.05,1316.7,1322.67,6486176,857907540440000.0,180930,3131285,0.4828
2021-03-08,INFY,EQ,1316.7,1324.8,1346.1,1317.2,1336.05,1335.75,1334.28,5119392,683069926180000.0,126809,2621080,0.512
2021-03-09,INFY,EQ,1335.75,1329.5,1350.45,1318.75,1344.0,1345.55,1334.21,6518173,869658449575000.0,144157,3617807,0.555
2021-03-10,INFY,EQ,1345.55,1356.9,1374.0,1355.0,1366.5,1368.15,1365.17,7925984,1082030408425000.0,177164,3965517,0.5003
2021-03-12,INFY,EQ,1368.15,1373.0,1391.7,1370.05,1375.3,1374.85,1381.13,9462061,1306837447910000.0,199285,6173518,0.6524
2021-03-15,INFY,EQ,1374.85,1370.0,1379.9,1358.5,1371.95,1373.6,1369.96,6658665,912208251575000.0,174194,3687770,0.5538000000000001
2021-03-16,INFY,EQ,1373.6,1386.05,1406.0,1380.5,1384.6,1384.0,1391.2,9352771,1301154302950000.0,230871,5151968,0.5508
2021-03-17,INFY,EQ,1384.0,1392.25,1400.0,1382.0,1387.1,1387.0,1392.47,7626744,1062002545600000.0,157640,3955892,0.5186999999999999
2021-03-18,INFY,EQ,1387.0,1393.75,1393.75,1313.5,1341.8,1337.1,1347.8,10961755,1477423443495000.0,298042,5544994,0.5058
2021-03-19,INFY,EQ,1337.1,1330.0,1355.2,1318.0,1347.15,1344.45,1340.27,12767112,1711133091285000.0,235459,6608143,0.5176
2021-03-22,INFY,EQ,1344.45,1350.1,1376.0,1336.1,1371.1,1370.8,1355.94,4862758,659360526520000.0,129112,2199710,0.4524
2021-03-23,INFY,EQ,1370.8,1372.45,1383.25,1359.6,1369.8,1371.55,1372.44,7165335,983399111585000.0,164495,4362930,0.6089
2021-03-24,INFY,EQ,1371.55,1357.85,1370.45,1346.25,1355.0,1353.75,1357.63,6134303,832813865225000.0,143327,3197000,0.5212
2021-03-25,INFY,EQ,1353.75,1346.75,1352.5,1327.6,1337.6,1333.8,1338.88,8749994,1171523122075000.0,184200,5246781,0.5996
2021-03-26,INFY,EQ,1333.8,1344.7,1356.7,1332.0,1338.7,1336.2,1340.61,4922071,659856452525000.0,138471,2501215,0.5082
2021-03-30,INFY,EQ,1336.2,1346.9,1400.0,1336.15,1386.5,1385.3,1373.99,10546919,1449135627780000.0,227944,5618355,0.5327000000000001
2021-03-31,INFY,EQ,1385.3,1382.0,1388.0,1363.3,1367.3,1368.05,1370.72,8220987,1126867750410000.0,218153,4107507,0.49960000000000004
2021-04-01,INFY,EQ,1368.05,1380.0,1391.6,1371.0,1386.0,1385.2,1382.72,5675155,784714879455000.0,146481,3176842,0.5598
2021-04-05,INFY,EQ,1385.2,1391.0,1425.0,1387.0,1415.0,1409.9,1406.84,9479572,1333627356495000.0,237018,3462914,0.3653
2021-04-06,INFY,EQ,1409.9,1423.0,1426.0,1406.45,1414.0,1411.05,1415.69,5793571,820189883990000.0,153955,2555430,0.4411
2021-04-07,INFY,EQ,1411.05,1410.25,1434.95,1406.6,1430.0,1430.2,1422.23,5879234,836160036755000.0,135633,2734437,0.4651
2021-04-08,INFY,EQ,1430.2,1430.0,1451.7,1421.0,1438.15,1439.85,1440.96,5654434,814778850925000.0,179859,2480903,0.4388
2021-04-09,INFY,EQ,1439.85,1455.0,1455.0,1430.05,1441.0,1441.05,1441.23,6052712,872337011165000.0,134860,2125177,0.3511
2021-04-12,INFY,EQ,1441.05,1474.0,1477.55,1415.0,1431.5,1425.75,1438.59,20384532,2932501271525000.0,477964,8931478,0.43810000000000004
2021-04-13,INFY,EQ,1425.75,1433.0,1435.25,1375.0,1402.85,1397.15,1394.92,14855206,2072181412959999.8,453578,6428451,0.43270000000000003
2021-04-15,INFY,EQ,1397.15,1332.3,1366.4,1320.0,1363.3,1360.75,1347.38,25342491,3414593565555000.0,678751,10516044,0.41500000000000004
2021-04-16,INFY,EQ,1360.75,1365.0,1370.85,1346.6,1348.1,1353.75,1358.97,10879878,1478539274235000.0,285474,5019567,0.46140000000000003
2021-04-19,INFY,EQ,1353.75,1340.0,1379.7,1332.35,1363.0,1362.55,1359.57,12508028,1700554710735000.0,260647,5617272,0.4491
2021-04-20,INFY,EQ,1362.55,1379.0,1379.0,1342.4,1349.0,1351.35,1357.18,8560766,1161846045640000.0,174560,4377456,0.5113000000000001
2021-04-22,INFY,EQ,1351.35,1355.55,1364.8,1345.15,1352.0,1351.1,1352.38,6622446,895608014204999.9,203956,3342474,0.5047
2021-04-23,INFY,EQ,1351.1,1343.0,1348.4,1331.0,1333.9,1333.8,1339.49,7316262,980008484240000.0,163801,4123289,0.5636
2021-04-26,INFY,EQ,1333.8,1332.25,1351.3,1321.0,1345.0,1343.55,1343.19,7088606,952136128720000.1,130375,4218129,0.5951
2021-04-27,INFY,EQ,1343.55,1346.0,1353.0,1340.15,1347.5,1348.5,1346.89,3636115,489744522405000.0,145974,1871084,0.5146000000000001
2021-04-28,INFY,EQ,1348.5,1358.0,1359.5,1344.6,1355.8,1356.0,1353.45,4879234,660377760205000.0,137376,2857134,0.5856
2021-04-29,INFY,EQ,1356.0,1368.0,1369.0,1351.4,1356.0,1356.35,1360.05,5412357,736109004740000.0,119277,3130945,0.5785
2021-04-30,INFY,EQ,1356.35,1346.3,1373.9,1345.9,1348.6,1354.35,1361.16,8354677,1137202778465000.0,131718,5408113,0.6473000000000001
2021-05-03,INFY,EQ,1354.35,1340.8,1361.0,1338.0,1349.0,1352.05,1350.88,4560337,616044867690000.0,126788,2748838,0.6028
2021-05-04,INFY,EQ,1352.05,1354.0,1354.95,1324.1,1331.0,1329.4,1339.98,4887060,654856537845000.0,158010,2857619,0.5847
2021-05-05,INFY,EQ,1329.4,1341.1,1343.9,1327.8,1343.0,1341.5,1337.33,3939788,526879424045000.0,113183,2118097,0.5376
2021-05-06,INFY,EQ,1341.5,1345.0,1364.7,1337.4,1359.15,1361.6,1354.33,4810090,651443206510000.0,128184,2458467,0.5111
2021-05-07,INFY,EQ,1361.6,1365.3,1373.05,1348.5,1352.7,1352.55,1357.23,4991435,677453980335000.0,146974,2716830,0.5443
2021-05-10,INFY,EQ,1352.55,1349.85,1352.9,1335.05,1339.9,1339.55,1341.13,7195348,964989378000000.0,160151,4685834,0.6512000000000001
2021-05-11,INFY,EQ,1339.55,1336.9,1341.0,1325.1,1332.05,1330.65,1330.0,6420988,853994515120000.0,201614,4122605,0.6421
2021-05-12,INFY,EQ,1330.65,1330.0,1330.0,1314.5,1327.6,1327.0,1323.46,5241898,693742727200000.0,143805,2933912,0.5597
2021-05-14,INFY,EQ,1327.0,1326.85,1326.85,1311.3,1320.0,1316.4,1316.25,4824609,635038700495000.0,180008,2680794,0.5557
2021-05-17,INFY,EQ,1316.4,1320.3,1334.95,1320.3,1328.55,1329.4,1329.34,5017129,666945854435000.0,118670,2842931,0.5666
2021-05-18,INFY,EQ,1329.4,1338.0,1344.6,1329.5,1338.75,1340.0,1338.06,5620150,752008125315000.0,135851,3553759,0.6323
2021-05-19,INFY,EQ,1340.0,1342.0,1357.45,1333.25,1334.65,1337.0,1344.41,4435878,596361780965000.0,135009,2099266,0.4732
2021-05-20,INFY,EQ,1337.0,1348.4,1349.1,1335.0,1341.95,1339.3,1340.8,4490092,602033029135000.0,111007,2585662,0.5759000000000001
2021-05-21,INFY,EQ,1339.3,1347.5,1357.5,1346.35,1356.0,1354.5,1351.75,4969733,671785634270000.0,153186,3292758,0.6626000000000001
2021-05-24,INFY,EQ,1354.5,1356.65,1363.0,1345.1,1349.0,1348.05,1352.41,4225371,571444195570000.0,108054,2718187,0.6433
2021-05-25,INFY,EQ,1348.05,1358.0,1368.0,1354.45,1364.0,1361.6,1361.92,4099340,558298459085000.06,129513,2523676,0.6156
2021-05-26,INFY,EQ,1361.6,1367.9,1400.0,1362.05,1395.0,1397.25,1386.91,6850024,950037845765000.0,174833,3555403,0.519
2021-05-27,INFY,EQ,1397.25,1404.2,1416.25,1391.7,1408.9,1402.25,1404.67,15365391,2158329799859999.8,250209,9964000,0.6485
2021-05-28,INFY,EQ,1402.25,1409.75,1414.0,1396.1,1407.7,1405.05,1406.44,4261312,599325943760000.0,106771,2093923,0.4914
2021-05-31,INFY,EQ,1405.05,1401.5,1401.5,1383.0,1395.0,1393.75,1393.13,4429904,617142611280000.0,145671,2372824,0.5356000000000001
2021-06-01,INFY,EQ,1393.75,1400.0,1401.0,1378.65,1388.95,1387.2,1385.0,4791325,663596492665000.0,180376,2947100,0.6151
2021-06-02,INFY,EQ,1387.2,1380.75,1391.95,1365.0,1381.0,1378.65,1374.91,9272276,1274851778725000.0,186335,5545823,0.5981000000000001
2021-06-03,INFY,EQ,1378.65,1388.1,1399.0,1377.05,1390.8,1389.65,1385.81,5115645,708931950630000.0,137141,2412413,0.47159999999999996
2021-06-04,INFY,EQ,1389.65,1393.95,1396.9,1377.65,1385.15,1385.65,1384.98,4194328,580907542680000.0,109532,2560752,0.6104999999999999
2021-06-07,INFY,EQ,1385.65,1391.0,1392.0,1377.3,1390.5,1389.65,1384.88,5154576,713848699540000.0,127520,3234781,0.6276
2021-06-08,INFY,EQ,1389.65,1396.0,1421.75,1395.55,1414.0,1412.95,1412.47,7360630,1039669847040000.0,188069,3748050,0.5092
2021-06-09,INFY,EQ,1412.95,1413.4,1425.0,1404.6,1415.0,1415.3,1415.72,5394317,763684652045000.0,137139,3283589,0.6087
2021-06-10,INFY,EQ,1415.3,1424.0,1429.0,1419.0,1424.25,1424.3,1423.55,3496575,497756108700000.0,121283,2254314,0.6447
2021-06-11,INFY,EQ,1424.3,1430.1,1451.6,1429.45,1446.05,1446.9,1443.02,6140828,886131692379999.9,173378,3646591,0.5938
2021-06-14,INFY,EQ,1446.9,1471.0,1477.0,1453.45,1460.0,1461.8,1463.12,7132294,1043543166100000.0,147667,3839693,0.5384000000000001
2021-06-15,INFY,EQ,1461.8,1464.0,1476.0,1463.0,1474.0,1473.9,1469.83,5403104,794163631820000.0,141422,3838503,0.7104
2021-06-16,INFY,EQ,1473.9,1472.7,1489.45,1467.5,1479.2,1480.6,1478.45,7661710,1132744406260000.0,162924,4968980,0.6485
2021-06-17,INFY,EQ,1480.6,1475.1,1502.65,1475.1,1501.2,1495.3,1487.78,7677951,1142311645810000.0,229654,5348161,0.6966
2021-06-18,INFY,EQ,1495.3,1509.0,1515.8,1487.4,1510.0,1503.3,1501.85,13533974,2032602966984999.8,240906,8120093,0.6
2021-06-21,INFY,EQ,1503.3,1493.0,1505.8,1484.2,1501.25,1500.3,1496.92,5454052,816427679815000.0,124524,3573308,0.6552
2021-06-22,INFY,EQ,1500.3,1509.7,1521.45,1502.1,1511.35,1511.85,1510.6,6427862,970991003104999.9,127430,4445029,0.6915000000000001
2021-06-23,INFY,EQ,1511.85,1525.0,1525.0,1498.65,1503.0,1503.15,1508.29,5529809,834055784165000.0,118288,3390584,0.6131000000000001
2021-06-24,INFY,EQ,1503.15,1517.0,1568.75,1511.2,1556.1,1559.2,1543.6,10785137,1664789222005000.0,263797,4248860,0.394
2021-06-25,INFY,EQ,1559.2,1572.0,1578.0,1543.0,1574.0,1574.2,1565.12,9780240,1530725249945000.0,192643,5825533,0.5956
2021-06-28,INFY,EQ,1574.2,1572.9,1580.15,1560.6,1569.1,1571.8,1570.82,5019178,788423790300000.0,136591,3354874,0.6684
2021-06-29,INFY,EQ,1571.8,1561.0,1573.65,1559.2,1562.0,1563.05,1564.66,5913567,925270041529999.9,197132,3844762,0.6502
2021-06-30,INFY,EQ,1563.05,1572.05,1591.0,1572.05,1580.0,1580.8,1582.44,6058722,958756298195000.1,167938,3226132,0.5325
2021-07-01,INFY,EQ,1580.8,1576.85,1576.85,1559.05,1561.95,1560.4,1565.56,4814317,753711236090000.0,150925,2996603,0.6224000000000001
2021-07-02,INFY,EQ,1560.4,1558.95,1569.45,1542.6,1566.2,1567.8,1555.25,5166064,803452001985000.0,136155,2950675,0.5712
2021-07-05,INFY,EQ,1567.8,1569.15,1585.0,1561.05,1583.65,1578.95,1572.73,4058338,638267890305000.0,123094,2344829,0.5778
2021-07-06,INFY,EQ,1578.95,1573.7,1586.75,1557.1,1561.0,1562.2,1575.11,4089574,644151770460000.0,120142,2272435,0.5557
2021-07-07,INFY,EQ,1562.2,1566.05,1570.55,1544.65,1562.5,1564.6,1560.32,4797120,748505445190000.0,143812,2626080,0.5474
2021-07-08,INFY,EQ,1564.6,1568.0,1576.0,1549.0,1560.4,1560.75,1559.79,3326813,518911822750000.0,158022,1738221,0.5225
2021-07-09,INFY,EQ,1560.75,1556.0,1569.9,1551.0,1564.9,1562.9,1562.12,3436594,536836210289999.94,125788,1653066,0.48100000000000004
2021-07-12,INFY,EQ,1562.9,1570.55,1578.0,1533.75,1547.0,1547.85,1558.59,4588982,715234163650000.0,145234,2493504,0.5434
2021-07-13,INFY,EQ,1547.85,1556.4,1556.4,1536.3,1545.5,1544.95,1542.74,4456160,687470770335000.0,177123,2947213,0.6614
2021-07-14,INFY,EQ,1544.95,1554.0,1582.8,1538.1,1577.4,1576.9,1565.34,5657716,885626142695000.1,169742,2104867,0.37200000000000005
2021-07-15,INFY,EQ,1576.9,1557.9,1596.85,1556.0,1579.85,1580.8,1581.74,10021355,1585120120715000.0,248472,3894143,0.3886
2021-07-16,INFY,EQ,1580.8,1573.75,1574.65,1549.6,1556.75,1555.45,1560.17,6265593,977537140379999.9,191620,3985874,0.6362
2021-07-19,INFY,EQ,1555.45,1544.7,1552.9,1537.55,1544.55,1541.7,1542.32,5669162,874364177875000.0,192818,4249320,0.7495
2021-07-20,INFY,EQ,1541.7,1538.3,1557.7,1538.0,1547.0,1550.05,1547.47,5069939,784555851900000.0,138422,3498740,0.6901
2021-07-22,INFY,EQ,1550.05,1561.4,1592.85,1561.4,1588.95,1590.2,1580.7,7854575,1241570769705000.0,233651,5679233,0.723
2021-07-23,INFY,EQ,1590.2,1588.55,1598.5,1585.05,1589.0,1590.45,1591.84,4179719,665343520145000.0,144421,2547957,0.6096
2021-07-26,INFY,EQ,1590.45,1594.1,1611.65,1594.1,1603.05,1603.9,1606.06,4586710,736652611060000.0,128901,2899200,0.6321
2021-07-27,INFY,EQ,1603.9,1605.0,1609.3,1597.9,1600.1,1602.55,1603.05,5892859,944656839385000.0,108822,4605215,0.7815000000000001
2021-07-28,INFY,EQ,1602.55,1605.1,1607.6,1585.5,1607.0,1605.6,1597.48,4686788,748705095055000.0,110822,3231462,0.6895
2021-07-29,INFY,EQ,1605.6,1600.1,1620.0,1600.1,1615.5,1617.0,1614.8,4660873,752637552185000.0,144550,2926321,0.6278
2021-07-30,INFY,EQ,1617.0,1610.0,1623.4,1606.15,1611.75,1610.5,1613.35,6234257,1005801636045000.1,136907,4485149,0.7194
2021-08-02,INFY,EQ,1610.5,1627.45,1634.75,1619.2,1632.0,1631.55,1627.56,5553389,903845077115000.0,123236,4318503,0.7776000000000001
2021-08-03,INFY,EQ,1631.55,1647.0,1658.65,1635.6,1657.0,1655.2,1645.86,5513668,907470395665000.0,140415,3887460,0.7051000000000001
2021-08-04,INFY,EQ,1655.2,1669.1,1679.9,1639.05,1648.55,1649.25,1653.26,6740391,1114360533060000.0,152430,4752601,0.7051000000000001
2021-08-05,INFY,EQ,1649.25,1649.5,1666.0,1647.05,1652.0,1653.55,1655.81,5420536,897540092700000.0,124049,3761486,0.6939000000000001
2021-08-06,INFY,EQ,1653.55,1657.0,1660.65,1644.0,1652.1,1650.2,1652.9,3754855,620640147715000.0,100454,2558438,0.6814
2021-08-09,INFY,EQ,1650.2,1661.0,1667.45,1646.4,1664.4,1663.3,1656.74,5018477,831430967750000.0,113096,3673439,0.7320000000000001
2021-08-10,INFY,EQ,1663.3,1668.0,1680.0,1661.05,1674.15,1677.25,1674.29,6846517,1146305843800000.0,135096,5175394,0.7559
2021-08-11,INFY,EQ,1677.25,1674.8,1684.0,1668.0,1675.1,1677.55,1676.0,4899639,821180850195000.0,149326,3586596,0.7320000000000001
2021-08-12,INFY,EQ,1677.55,1679.15,1696.5,1674.0,1684.95,1689.6,1687.65,5659579,955139936754999.9,152218,4217591,0.7452
2021-08-13,INFY,EQ,1689.6,1697.0,1722.5,1691.3,1713.95,1712.2,1707.76,5612790,958531872170000.1,144604,3335284,0.5942000000000001
2021-08-16,INFY,EQ,1712.2,1707.7,1719.95,1690.1,1702.95,1704.4,1703.86,4564109,777659906795000.0,181480,3300912,0.7232
2021-08-17,INFY,EQ,1704.4,1703.9,1748.9,1686.55,1737.4,1741.65,1730.04,9510390,1645334137400000.0,263393,6316007,0.6641
2021-08-18,INFY,EQ,1741.65,1729.0,1755.5,1727.0,1732.0,1733.45,1739.38,6686090,1162962331035000.0,193759,4490519,0.6716
2021-08-20,INFY,EQ,1733.45,1716.1,1745.0,1716.1,1729.5,1732.95,1734.19,6206972,1076408044854999.9,188065,3883003,0.6256
2021-08-23,INFY,EQ,1732.95,1735.75,1753.15,1732.0,1739.6,1738.75,1741.65,6189051,1077918629154999.9,170252,3872899,0.6258
2021-08-24,INFY,EQ,1738.75,1750.0,1757.0,1712.7,1721.5,1720.85,1729.85,7602939,1315198148980000.0,242564,5474553,0.7201000000000001
2021-08-25,INFY,EQ,1720.85,1718.0,1746.9,1718.0,1737.65,1735.55,1732.13,6153253,1065822827525000.0,140494,4174523,0.6784
2021-08-26,INFY,EQ,1735.55,1734.0,1746.0,1720.0,1723.4,1727.7,1734.31,5302248,919571683135000.0,114055,3452873,0.6512000000000001
2021-08-27,INFY,EQ,1727.7,1725.0,1727.7,1705.2,1707.5,1708.8,1713.26,6698514,1147630916395000.0,179152,4706891,0.7027
2021-08-30,INFY,EQ,1708.8,1703.05,1718.65,1690.4,1699.85,1698.05,1700.86,6559667,1115710392510000.0,295734,4621506,0.7045
2021-08-31,INFY,EQ,1698.05,1700.15,1715.0,1685.85,1713.0,1706.45,1700.72,12255438,2084302421359999.8,219156,7696964,0.628
2021-09-01,INFY,EQ,1706.45,1709.5,1709.5,1673.15,1677.05,1677.75,1684.25,7801974,1314048683500000.0,244163,5675014,0.7273999999999999
2021-09-02,INFY,EQ,1677.75,1677.35,1694.3,1662.65,1686.05,1689.1,1675.34,6830050,1144264948445000.0,258731,4566165,0.6685
2021-09-03,INFY,EQ,1689.1,1696.05,1705.95,1684.4,1700.5,1700.65,1698.12,5339139,906647536050000.0,210049,3764063,0.705
2021-09-06,INFY,EQ,1700.65,1705.15,1732.0,1699.35,1731.2,1730.4,1715.41,4876026,836439278620000.0,183161,3078091,0.6313000000000001
2021-09-07,INFY,EQ,1730.4,1730.0,1734.9,1704.0,1708.0,1706.65,1713.51,3520341,603214371095000.0,149711,2197436,0.6242
2021-09-08,INFY,EQ,1706.65,1700.85,1700.85,1682.95,1696.45,1693.25,1693.03,4584896,776234432440000.0,153873,2785831,0.6076
2021-09-09,INFY,EQ,1693.25,1685.9,1694.9,1682.15,1687.95,1691.6,1689.02,3331674,562724863600000.0,137087,1955364,0.5869
2021-09-13,INFY,EQ,1691.6,1683.0,1701.5,1675.2,1690.85,1691.9,1689.36,4662374,787643737830000.0,187031,3223515,0.6914
2021-09-14,INFY,EQ,1691.9,1695.95,1695.95,1678.6,1686.5,1686.15,1688.38,4945167,834929907640000.0,207112,3829313,0.7744
2021-09-15,INFY,EQ,1686.15,1693.25,1715.1,1690.2,1710.2,1711.45,1705.03,4062344,692643428300000.0,187441,2528172,0.6223
2021-09-16,INFY,EQ,1711.45,1715.2,1719.25,1691.45,1702.05,1702.25,1701.12,3246568,552281787630000.0,159668,2179368,0.6713
2021-09-17,INFY,EQ,1702.25,1697.0,1718.0,1684.45,1692.0,1691.3,1696.56,7454864,1264763262350000.0,123572,4936266,0.6622
2021-09-20,INFY,EQ,1691.3,1685.0,1707.7,1677.95,1687.4,1687.85,1695.88,5660743,959996433420000.1,136341,3898202,0.6886
2021-09-21,INFY,EQ,1687.85,1700.0,1726.75,1684.65,1717.7,1718.45,1707.5,4672222,797783867460000.0,138846,2854317,0.6109
2021-09-22,INFY,EQ,1718.45,1717.0,1738.9,1713.05,1715.65,1716.9,1727.0,4553892,786458645890000.0,162450,2565643,0.5634
2021-09-23,INFY,EQ,1716.9,1732.0,1745.0,1721.1,1742.1,1742.55,1733.04,3826090,663076971780000.0,151039,2542806,0.6646
2021-09-24,INFY,EQ,1742.55,1758.0,1788.0,1752.45,1763.8,1763.85,1772.2,8280446,1467457707585000.0,231499,4249574,0.5132
2021-09-27,INFY,EQ,1763.85,1768.75,1769.0,1718.1,1723.0,1721.15,1732.17,5045337,873937930520000.1,227547,3353897,0.6648000000000001
2021-09-28,INFY,EQ,1721.15,1710.0,1710.0,1675.0,1686.3,1687.1,1687.94,6557197,1106814687110000.0,321289,4432200,0.6759000000000001
