Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2022-01-20,INFY,EQ,1867.05,1844.0,1848.0,1815.5,1825.2,1823.7,1827.81,5533463,1011414015735000.0,267078,3214748,0.5810000000000001
2022-01-21,INFY,EQ,1823.7,1795.0,1808.0,1776.0,1788.0,1785.7,1789.19,8252758,1476572398690000.0,363701,5524065,0.6694
2022-01-24,INFY,EQ,1785.7,1765.0,1768.65,1728.0,1734.0,1736.8,1744.48,7116712,1241498141250000.0,261123,5168004,0.6809000000000001
2022-01-25,INFY,EQ,1736.8,1726.6,1740.0,1700.5,1721.95,1722.15,1719.33,9137653,1571064570740000.0,370958,6214482,0.6801
2022-01-27,INFY,EQ,1722.15,1702.0,1709.7,1665.0,1686.95,1678.6,1681.31,11231734,1888404898700000.0,495160,7723452,0.6876000000000001
2022-01-28,INFY,EQ,1678.6,1681.0,1727.55,1679.5,1685.8,1686.2,1701.31,10998502,1871181388865000.2,336935,7661273,0.6966
2022-01-31,INFY,EQ,1686.2,1718.0,1749.5,1715.35,1737.85,1736.2,1736.84,8788872,1526486450880000.0,313682,5882867,0.6694
2022-02-01,INFY,EQ,1736.2,1766.1,1780.0,1734.7,1773.0,1772.05,1766.97,5119935,904678813840000.0,186159,2894768,0.5654
2022-02-02,INFY,EQ,1772.05,1789.0,1792.8,1772.0,1787.65,1787.1,1785.72,4253717,759595182000000.0,146941,2786527,0.6551
2022-02-03,INFY,EQ,1787.1,1779.0,1779.0,1734.0,1736.3,1738.55,1755.15,3832922,672736664630000.0,183506,2209861,0.5765
2022-02-04,INFY,EQ,1738.55,1732.0,1753.95,1710.15,1740.0,1741.1,1736.2,4700077,816029499620000.0,193857,2276923,0.4844
2022-02-07,INFY,EQ,1741.1,1722.2,1732.0,1695.4,1713.0,1715.0,1714.37,4310209,738927504425000.0,254813,2500420,0.5801
2022-02-08,INFY,EQ,1715.0,1710.0,1725.0,1696.0,1708.6,1717.3,1712.06,6053401,1036380593954999.9,222044,4052016,0.6694
2022-02-09,INFY,EQ,1717.3,1735.0,1743.0,1725.0,1739.0,1737.3,1736.09,3867244,671390025540000.0,178730,2358994,0.61
2022-02-10,INFY,EQ,1737.3,1755.65,1773.9,1748.75,1771.6,1769.6,1760.55,4334630,763133162745000.0,206904,2830975,0.6531
2022-02-11,INFY,EQ,1769.6,1740.0,1745.95,1713.0,1719.65,1721.35,1720.68,7551371,1299352794215000.0,430200,5283038,0.6996
2022-02-14,INFY,EQ,1721.35,1690.0,1718.55,1678.25,1684.0,1682.2,1698.58,7459637,1267078513565000.0,280769,5340084,0.7159000000000001
2022-02-15,INFY,EQ,1682.2,1699.0,1746.75,1690.45,1742.3,1738.25,1721.75,4669915,804041217115000.0,188794,2821157,0.6041
2022-02-16,INFY,EQ,1738.25,1738.25,1755.45,1726.85,1731.5,1733.3,1740.74,5350642,931406594290000.0,162198,3844416,0.7184999999999999
2022-02-17,INFY,EQ,1733.3,1744.0,1749.0,1720.3,1723.7,1724.8,1731.45,3937950,681837450370000.0,110732,2479087,0.6295000000000001
2022-02-18,INFY,EQ,1724.8,1710.0,1722.5,1703.5,1705.95,1706.95,1711.87,5602215,959028959560000.0,159019,4009595,0.7156999999999999
2022-02-21,INFY,EQ,1706.95,1701.0,1737.3,1691.5,1729.5,1730.7,1718.04,5120890,879786913429999.9,205567,3280628,0.6406000000000001
2022-02-22,INFY,EQ,1730.7,1699.9,1751.0,1691.05,1733.0,1734.35,1721.17,8878515,1528143140490000.0,227885,6148656,0.6925
2022-02-23,INFY,EQ,1734.35,1750.0,1758.25,1733.4,1742.8,1742.85,1742.56,5478811,954715473220000.1,191067,3712420,0.6776000000000001
2022-02-24,INFY,EQ,1742.85,1690.1,1714.95,1670.5,1674.8,1678.15,1689.92,13592379,2297002173365000.0,376409,9349789,0.6879000000000001
2022-02-25,INFY,EQ,1678.15,1715.0,1728.15,1677.0,1696.0,1694.6,1698.96,9737281,1654324253440000.0,305050,5913267,0.6073
2022-02-28,INFY,EQ,1694.6,1682.2,1728.05,1665.0,1719.0,1715.6,1709.44,15076542,2577241433490000.0,330427,8905012,0.5907
2022-03-02,INFY,EQ,1715.6,1710.0,1714.4,1691.0,1702.55,1702.8,1703.13,6771489,1153270135880000.0,301403,4673594,0.6901999999999999
2022-03-03,INFY,EQ,1702.8,1720.2,1733.9,1705.55,1721.75,1720.85,1722.78,7344147,1265233199615000.0,262571,4775991,0.6503
2022-03-04,INFY,EQ,1720.85,1695.25,1736.0,1681.0,1721.9,1723.3,1714.49,9074499,1555810251775000.0,317226,5315522,0.5858
2022-03-07,INFY,EQ,1723.3,1697.0,1751.0,1696.0,1740.0,1739.85,1734.13,9742588,1689492679750000.0,317768,6671605,0.6848000000000001
2022-03-08,INFY,EQ,1739.85,1718.45,1800.0,1718.45,1775.2,1778.2,1771.93,10984500,1946375593650000.0,320286,6670845,0.6073
2022-03-09,INFY,EQ,1778.2,1791.0,1831.6,1791.0,1817.8,1813.35,1818.64,10193515,1853832034055000.0,290276,4998155,0.4903
2022-03-10,INFY,EQ,1813.35,1844.75,1844.75,1810.2,1822.1,1825.9,1823.68,6547182,1193997760705000.0,195637,4239162,0.6475
2022-03-11,INFY,EQ,1825.9,1814.0,1831.4,1811.0,1823.3,1822.0,1822.73,4758657,867375833950000.0,148439,3194954,0.6714
2022-03-14,INFY,EQ,1822.0,1831.55,1895.0,1831.55,1891.0,1890.7,1872.1,10289724,1926337777120000.0,271878,6666093,0.6478
2022-03-15,INFY,EQ,1890.7,1888.35,1888.35,1830.0,1838.0,1839.3,1852.89,7140443,1323048453410000.0,224849,4846167,0.6787000000000001
2022-03-16,INFY,EQ,1839.3,1865.0,1893.95,1849.0,1889.0,1889.4,1874.83,5233979,981282016145000.1,154465,3133488,0.5987
2022-03-17,INFY,EQ,1889.4,1923.3,1923.3,1833.05,1869.6,1854.6,1869.74,17731459,3315330005680000.0,251465,10858451,0.6124
2022-03-21,INFY,EQ,1854.6,1861.0,1886.9,1841.1,1854.95,1853.05,1858.7,8362085,1554259926570000.0,171756,5524788,0.6607
2022-03-22,INFY,EQ,1853.05,1850.0,1890.0,1839.0,1887.0,1887.4,1873.62,5709382,1069720678060000.0,202175,3561539,0.6238
2022-03-23,INFY,EQ,1887.4,1897.0,1900.0,1857.0,1869.45,1872.4,1878.22,6192824,1163150304955000.0,161491,3993516,0.6448999999999999
2022-03-24,INFY,EQ,1872.4,1856.15,1894.6,1856.15,1881.85,1886.7,1883.95,3784303,712942593350000.0,114815,2362068,0.6242
2022-03-25,INFY,EQ,1886.7,1892.0,1894.0,1858.0,1878.0,1876.55,1874.13,3438588,644436280425000.0,130194,1983079,0.5767
2022-03-28,INFY,EQ,1876.55,1866.0,1880.9,1852.65,1870.65,1873.9,1867.81,4008555,748721270670000.0,131939,2332195,0.5818
2022-03-29,INFY,EQ,1873.9,1873.9,1889.4,1860.55,1887.9,1886.0,1875.61,3917785,734823459390000.0,115629,2407715,0.6146
2022-03-30,INFY,EQ,1886.0,1910.0,1919.0,1895.0,1899.75,1903.95,1906.67,7795839,1486412625015000.0,178770,5920998,0.7595000000000001
